,Unnamed: 0,사이트,검색 키워드,기업이름,포지션이름,포지션이름 전처리,마감일,상시 채용 여부,경력_min,경력_max,학력,학력 세부정보,제출서류,채용절차,채용형태_전처리,근무시간,근무장소 시,근무장소 구,근무형태,Hard Skill,Soft Skill,Tool,hard plus,soft plus,tool plus,산업군 전처리,설립,사원 수,기업 평균 연봉,기업 유형 전처리,기업 유형 전처리 _세부,매출액,Unnamed: 32,접수방법,총점,복지 및 급여,업무와 삶의 균형,사내문화,승진 기회,경영진,기업추천율,CEO 지지율,성장 가능성,하이라이트+태그,퇴사,입사,링크,sql,Python,r,R,tableau,powerbi,aws,kubernetes,kaflka,keras,nlp,pytorch,redash,streamlit,lookerstudio,devops,hadoop,bigquery,spark,hive,firebase,snowflake,databricks,airflow,GA
77,77,원티드,데이터분석가,와드(캐치테이블),dataanalyst,데이터분석가,상시채용,1,5,15,999,nan,"본전형은본인의기여도(진행했던프로젝트의문제정의-가설설정-실험설계및검증-결과의과정)를포함한이력서제출이필수입니다.
•본전형은인터뷰전사전온라인sql쿼리테스트가진행됩니다.",서류접수＞sql사전쿼리테스트＞1차인터뷰＞2차인터뷰＞레퍼런스체크＞처우협의＞최종합격및입사,정규직,999,경기,성남,999,"데이터분석,데이터추출,데이터정제,데이터시각화,app/web서비스데이터,코호트분석,retention,clv,","논리적사고,분석적사고,문제정의,인사이트도출,액션도출,경력5년","sql,mysql,bigquery,python,tableau,superset,redash,ga4","외식산업,외식플랫폼,데이터마트,데이터마트설계,데이터파이프라인구축,사용자행동로그,데이터분석,대시보드구축","협업능력,커뮤니케이션,외식플랫폼이용경험",999,식품,2016,183,"4,970",스타트업,999,"75억4,734만원",nan,999,3.1,3.4,2.3,3.2,3.0,3.0,53,67,56,"연봉업계평균이상,지속성장중인기업,수평적인기업문화,커피

음료

간식

건강검진

교육비

택시비

스타트업

연봉업계평균이상

인원급성장

51~300명

설립4~9년

it,컨텐츠",53,94,https://www.wanted.co.kr/wd/211716,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
78,78,"원티드,워크넷",데이터분석가,에이블리코퍼레이션,데이터분석가(productdataanalyst),데이터분석가,상시채용,1,2,12,학력무관,nan,"필수제출서류:자유로운형식의이력서및경력기술서
(hwp파일은지양해주세요.)
•선택제출서류:포트폴리오,자기소개서가있다면추가로제출부탁드립니다:)",서류전형-전화인터뷰-사전과제-직무인터뷰-최종인터뷰-최종합격,정규직,999,서울,서초,999,"데이터분석,a/b테스트,app/web서비스데이터,사용자행동로그,지표설정,데이터추출,데이터가공","논리적사고,커뮤니케이션,문제해결능력,인사이트도출","sql,amplitude,firebase,googleanalytics","패션,이커머스,플랫폼서비스,광고플랫폼,데이터분석,데이터웨어하우스구축","분석적사고,협업능력,커뮤니케이션,타분야이해,관련전공,관련교육이수",999,패션,2015,329,"5,175",중소기업,999,1785억,nan,홈페이지지원,3.1,3.3,2.2,3.1,2.7,2.8,42,62,47,"연봉업계평균이상,일한만큼받는보상,퇴사율10%이하,커피

과일

간식

건강검진

택시비

유연근무

스톡옵션

인공지능

연봉업계평균이상

51~300명

설립4~9년

퇴사율5%이하

it,컨텐츠",122,101,https://www.wanted.co.kr/wd/102064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79,79,원티드,데이터분석가,쿠팡,dataanalyst(광고/마케팅),데이터분석가,상시채용,1,5,20,관련학사,"통계,공학,비즈니스",999,서류전형-1차전화면접-2차화상면접-최종합격,정규직,999,서울,송파,999,"데이터분석,통계,빅데이터","비판적사고,분석적사고,세부사항에주의를기울이는능력,문제정의,문제해결능력,통계/공학/비즈니스학위","sql,python,r,sashadoop,spark,presto","이커머스,프로덕트분석","관련전공,석사,박사",999,이커머스,2013,10485,"4,898",대기업,999,"30조6,640억300만원",nan,999,3.2,3.0,3.1,3.2,2.8,2.7,47,57,43,"연봉업계평균이상,수평적인기업문화,퇴사율10%이하,

스타트업

연봉업계평균이상

10,001명이상

설립10년이상

퇴사율5%이하

it,컨텐츠",12878,5708,https://www.wanted.co.kr/wd/210291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,80,원티드,데이터분석가,씨제이대한통운(cj대한통운),디지털물류플랫폼dataanalyst,데이터분석가,상시채용,1,5,10,[우대]관련학사,"통계학,산업공학,컴퓨터공학",999,999,정규직,999,서울,강남,999,"데이터분석,데이터추출,데이터가공,app/web서비스데이터,사용자행동로그,데이터시각화","논리적사고,커뮤니케이션,결과해석,인사이트도출,경력5년","python,sql,tableau,ga,quicksight","모빌리티,물류,a/b테스트,사용자행동로그,프로덕트데이터분석","관련전공,모빌리티,물류서비스도메인지식",999,물류,1930,6325,"7,540",대기업,999,7.7조,nan,999,2.8,2.9,2.3,2.6,2.9,2.4,31,44,33,"연봉업계평균이상,지속성장중인기업,퇴사율10%이하,의료비

자기계발

동호회

연봉상위1%

인원성장

1,001~10,000명

설립10년이상

퇴사율5%이하

대출지원

물류,운송",533,566,https://www.wanted.co.kr/wd/196930,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,81,원티드,데이터분석가,앳홈,데이터분석,데이터분석가,2024.5.17,0,5,10,999,nan,999,999,정규직,999,서울,성동,999,"데이터분석,엔지니어링,sql고급능력,데이터시각화",경력5년,"sql,python,tableau,bi,radash","데이터웨어하우스구축,커머스,물류,데이터분석",프로젝트경험,bigquery,가전,2018,101,"5,250",중소기업,999,182.4억,nan,999,3.2,3.7,3.4,3.1,2.9,3.2,50,61,43,"연봉업계평균이상,지속성장중인기업,다양한근무지원제도운영,커피

음료

간식

건강검진

교육비

택시비

연봉업계평균이상

인원급성장

51~300명

설립4~9년

판매,유통",30,66,https://www.wanted.co.kr/wd/190673,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,원티드,데이터분석가,부릉,dataanalyst,데이터분석가,상시채용,1,2,5,999,nan,999,999,정규직,999,서울,서초,999,"데이터분석,통계분석,프로그래밍언어,데이터시각화,대시보드구축","분석적사고,인사이트도출,결과해석,협업능력,결론도출,데이터주도적문화조성","r,sql,tableau,metabase",999,999,999,물류,2013,188,"5,625",스타트업,999,"3,097억6,923만원",nan,999,2.8,2.8,3.3,3.0,2.8,2.1,32,35,27,"연봉업계평균이상,지속성장중인기업,수평적인기업문화,재택근무

스타트업

복지포인트

노트북

연봉상위11~20%

인원급성장

51~300명

설립10년이상

누적투자100억이상

물류,운송",38,79,https://www.wanted.co.kr/wd/204725,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,원티드,데이터분석가,쏘카,dataanalyst/datascientist,"데이터분석가,데이터사이언티스트",2024.4.30,0,2,7,999,nan,"서류지원시쏘카지원동기와쏘카에서하고싶은프로젝트를반드시제출해야합니다.
*자유양식이며두항목을포함하여a4용지한장내외로작성바랍니다.서류지원시쏘카지원동기및관심있는도메인그리고쏘카에서하고싶은프로젝트를반드시제출
*미제출시프로세스진행에제한이발생할수있습니다.",서류전형-전화면접-1차(기술)면접-2차(직무/컬쳐핏)면접,정규직,999,서울,성동,999,"딥러닝,머신러닝,기획,데이터분석,app/web서비스데이터,a/b테스트,모델개발,통계,사용자행동로그","통계적이해,분석적사고",없음,"gis데이터,데이터추출,데이터정제,차량센서데이터,소프트웨어개발데이터파이프라인구축","소프트웨어개발경험,차량센서데이터이해","airflow,dbt,gis",모빌리티,2011,435,"5,833",스타트업,999,2849.5억,nan,999,3.0,2.3,3.3,3.3,2.7,2.6,44,50,33,"지속성장중인기업,퇴사율10%이하,자유로운휴가,어린이집

건강검진

설립10년이상

퇴사율5%이하

육아휴직

누적투자100억이상

it,컨텐츠",91,95,https://www.wanted.co.kr/wd/187607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,84,원티드,데이터분석가,쏘카,dataanalyst/datascientist,"데이터분석가,데이터사이언티스트",2024.4.30,0,2,7,999,nan,"서류지원시쏘카지원동기와쏘카에서하고싶은프로젝트를반드시제출해야합니다.
*자유양식이며두항목을포함하여a5용지한장내외로작성바랍니다.서류지원시쏘카지원동기및관심있는도메인그리고쏘카에서하고싶은프로젝트를반드시제출
*미제출시프로세스진행에제한이발생할수있습니다.",서류전형-전화면접-1차(기술)면접-3차(직무/컬쳐핏)면접,정규직,999,서울,성동,999,"데이터분석,모델링,머신러닝예측모델링,가격탄력성,시계열데이터,시계열모델링,비즈니스분석","문제정의,논리적사고,통계적사고,인과추론,주도적,인사이트도출",없음,999,999,999,모빌리티,2012,435,"5,833",스타트업,999,2849.6억,nan,999,3.0,2.3,3.3,3.3,2.7,2.6,44,50,33,"지속성장중인기업,퇴사율10%이하,자유로운휴가,어린이집

건강검진

설립10년이상

퇴사율5%이하

육아휴직

누적투자101억이상

it,컨텐츠",91,95,https://www.wanted.co.kr/wd/187608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,원티드,데이터분석가,쏘카,dataanalyst/datascientist,"데이터분석가,데이터사이언티스트",2024.4.30,0,2,7,999,nan,"서류지원시쏘카지원동기와쏘카에서하고싶은프로젝트를반드시제출해야합니다.
*자유양식이며두항목을포함하여a6용지한장내외로작성바랍니다.서류지원시쏘카지원동기및관심있는도메인그리고쏘카에서하고싶은프로젝트를반드시제출
*미제출시프로세스진행에제한이발생할수있습니다.",서류전형-전화면접-1차(기술)면접-4차(직무/컬쳐핏)면접,정규직,999,서울,성동,999,"데이터분석,머신러닝,딥러닝,최적화,모델링,비즈니스분석","커뮤니케이션,협업능력,문제해결능력,비즈니스임팩트고려,더나은고객경험추구,인사이트도출",없음,999,999,999,모빌리티,2013,435,"5,833",스타트업,999,2849.7억,nan,999,3.0,2.3,3.3,3.3,2.7,2.6,44,50,33,"지속성장중인기업,퇴사율10%이하,자유로운휴가,어린이집

건강검진

설립10년이상

퇴사율5%이하

육아휴직

누적투자102억이상

it,컨텐츠",91,95,https://www.wanted.co.kr/wd/187609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,원티드,데이터분석가,"우아한형제들(배달의민족,tech)",datascientist/mlopsengineer,"데이터사이언티스트,mlops엔지니어",상시채용,1,7,20,관련학사,수학/통계/산업공학/ml/ds/or,999,999,정규직,999,서울,송파,999,"데이터분석,데이터정제,데이터시각화,머신러닝,딥러닝,모델링,데이터사이언스,operationsresearch,디지털프로덕트개발,통계,알고리즘","논리적사고,논문학습,커뮤니케이션,프로토타이핑,문제해결능력,문서화,수학/통계/산업공학학위,경력7년","sql,r,python,spark","확률론,확률과정,시계열예측알고리즘,시계열데이터,예측모델링,머신러닝,딥러닝,통계,베이지안통계,비모수통계,프로덕트분석,선형회귀,비선형회귀,물류,공급망,모델링","문제해결능력,논문적용,학술자료적용,통계적지식,딜리버리운영지식",999,배달,2011,2197,"8,325",스타트업,999,"2조9,515억8,493만원",nan,999,3.7,3.9,3.4,3.9,3.3,3.3,74,74,52,"연봉업계평균이상,지속성장중인기업,퇴사율10%이하,어린이집

단체보험

복지포인트

리프레시휴가

연봉상위6~10%

인원급성장

1,001~10,000명

설립10년이상

퇴사율6~10%

it,컨텐츠",322,487,https://www.wanted.co.kr/wd/208973,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,87,"원티드,캐치",데이터분석가,키즈노트,데이터분석가,데이터분석가,2024.05.01,1,3,10,학력무관,nan,"본인의코딩실력을나타낼수있는github링크
그동안본인이진행했던가장임팩트있고기억에남는데이터분석/모델링경험을최소3개이상첨부(양식자유)",999,정규직,999,경기,성남,999,"데이터분석,머신러닝,모델링,ml모델설계,대시보드구축,통계,데이터시각화","논리적사고,분석적사고,문제정의,문제해결능력,커뮤니케이션,합리적/비판적사고,변화적응력,유연성,커뮤니케이션,경력3년","sql,r,python","데이터분석,머신러닝,딥러닝,이커머스,a/b테스트,데이터마트설계,자연어처리,데이터파이프라인구축,funnel분석,코호트분석,retention,aarrr,cltv,데이터시각화","분석적사고,데이터기반사고,이커머스경험,분석방법론","sql,python,superset,redash,dbt",교육,2012,123,"5,221",대기업,999,140억,nan,홈페이지지원,2.5,2.0,2.5,2.5,2.4,2.1,27,36,24,"연봉업계평균이상,수평적인기업문화,퇴사율10%이하,어린이집

커피

음료

건강검진

교육비

유연근무

식비

연봉업계평균이상

51~300명

설립10년이상

퇴사율5%이하

셔틀버스

자율복장

it,컨텐츠",41,39,https://www.wanted.co.kr/wd/211767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,"원티드,워크넷",데이터분석가,넛지헬스케어(캐시워크),데이터분석가/데이터그로스팀데이터분석가,데이터분석가,2024.05.21,1,0,3,석사,nan,"이력서,자기소개서,포트폴리오",서류전형-＞코딩테스트-＞1차인터뷰-＞처우협의및최종합격,정규직,주5일제(09:00~18:00)시차출퇴근제,서울,강남,999,"데이터분석,데이터추출,데이터시각화,aarrr,funnel분석,코호트분석,retention,a/b테스트,지표설정","가설검증,분석방법론,석사학위","sql,python,tableau",클라우드환경,999,"aws,dynamodb,ec2,rds,gcp,bigquery,googleanalytics",건강,2016,206,"3,945",벤처기업,비상장,"613억1,855만원",nan,즉시지원,2.4,2.6,3.5,2.4,2.5,2.0,27,30,27,"지속성장중인기업,수평적인기업문화,다양한근무지원제도운영,음료

야근없음

스타트업

복지포인트

인원급성장

51~300명

설립4~9년

it,컨텐츠",56,105,https://www.wanted.co.kr/wd/157552,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,원티드,데이터분석가,현대캐피탈,datascientist,데이터사이언티스트,상시채용,1,4,15,관련석사,모델개발경험3년이상,999,999,정규직,999,서울,중,999,"데이터분석,모델링,머신러닝,딥러닝,ai모델,ml모델개발,클라우드환경,빅데이터","논리적사고,분석적사고,문제해결능력,커뮤니케이션","sql,python,tensorflow,pytorch,on-premise,aws/gcp,hive,spark","ai,ai개발,머신러닝,딥러닝,모델링","관련전공자,논문경험",999,금융,1993,2150,10612,대기업,999,"4조9,788억2,080만원",nan,999,3.1,3.6,3.3,3.2,2.1,2.7,50,56,23,"연봉업계평균이상,지속성장중인기업,퇴사율10%이하,어린이집

의료비

교육비

연봉상위1%

인원성장

1,001~10,000명

설립10년이상

퇴사율5%이하

대출지원

금융",349,421,https://www.wanted.co.kr/wd/193867,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
90,90,"원티드,잡코리아",데이터분석가,기어세컨드,데이터분석가,데이터분석가,2024.05.17,1,0,10,학력무관,nan,데이터분석으로서비스이용유저에대해깊이이해하고이를통해임팩트있는액션을제시하신경험이있다면포트폴리오에첨부해주세요!,서류전형-면접-최종합격,정규직,주5일제(10:00~19:00),서울,마포,999,"데이터추출,데이터가공,데이터정제,a/b테스트,데이터시각화","논리적사고,가설수립,전략적의사결정,문제정의,문제해결능력,빠른속도의업무방식","sql,python,bi,superset,datastudio(lookerstudio),tableau","데이터추출,데이터정제,데이터시각화,a/b테스트,app/web서비스데이터,모바일게임데이터","논리적사고,빠른의사결정,빠른업무방식,문제정의,문제해결능력,학습의지","sql,python,superset,datastudio,tableau",게임,2021,29,"4,418",중소기업,비상장,40억5천만,nan,즉시지원,5.0,3.0,3.0,5.0,4.0,4.0,100,100,100,"수평적인기업문화,커피

간식

건강검진

스타트업

석식제공

it,컨텐츠",6,24,https://www.wanted.co.kr/wd/156620,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,91,원티드,데이터분석가,채널코퍼레이션,businessanalyst(데이터분석가/데이터사이언스),"데이터분석가,데이터사이언티스트",상시채용,1,5,10,999,nan,"•지원서류에정해진형식은없으나,아래질문에대한답변을내용에포함해주세요
-후보자님이채널팀의,해당포지션에서어떤임팩트를줄수있을지작성해주세요(최대a4한장)","[서류전형]＞[sql테스트]＞[1차면접]＞[2차면접]＞[최종합격]
•1차면접은q&a형식으로진행되며,직무적합성과역량에대해논의합니다.
•2차면접에서는채널톡팀의문화에적응할수있을지논의합니다.
•1차,2차면접모두,상호궁금한내용을편하게질문할수있습니다.
•1차면접은지원자의환경과요청에따라온라인진행도가능합니다.
•상황에따라1~2회의추가인터뷰를요청할수있습니다.",정규직,999,서울,강남,999,"데이터분석,sql고급능력","논리적사고,문제정의,문제해결능력,집요하게파고드는성향,탄탄한기초지식,빠른러닝커브,자기주도적,커뮤니케이션경력5년","sql,excel,bi,tableau,redash","데이터웨어하우스구축,b2b,saas서비스분석","프로젝트경험,협업능력,인사이트도출,서비스개선",999,응용소프트웨어개발,2014,159,"8,081",스타트업,999,"195억8,087만원",nan,999,4.0,4.3,2.8,4.0,4.2,3.9,76,82,70,"연봉업계평균이상,지속성장중인기업,일한만큼받는보상,사내카페

음료

스타트업

스톡옵션

연봉상위6~10%

인원급성장

51~300명

설립10년이상

it,컨텐츠",38,76,https://www.wanted.co.kr/wd/162084,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
